dataset,protocol,msg,qtype,w_query,x,application/cbor+dns t7 decode,application/cbor+dns t7 encode
iotfinder,dns,r,TXT,False,6.9e-05,2,
iotfinder,dns,r,TXT,False,7e-05,26,
iotfinder,dns,r,TXT,False,7.1e-05,37,
iotfinder,dns,r,TXT,False,7.2e-05,9,
iotfinder,dns,r,TXT,False,7.3e-05,3,
iotfinder,dns,r,TXT,False,7.4e-05,23,
iotfinder,dns,r,TXT,False,7.5e-05,41,
iotfinder,dns,r,TXT,False,7.6e-05,15,
iotfinder,dns,r,TXT,False,7.7e-05,9,
iotfinder,dns,r,TXT,False,7.8e-05,3,
iotfinder,dns,r,TXT,False,7.9e-05,27,8
iotfinder,dns,r,TXT,False,8e-05,12,27
iotfinder,dns,r,TXT,False,8.1e-05,3,29
iotfinder,dns,r,TXT,False,8.2e-05,6,12
iotfinder,dns,r,TXT,False,8.3e-05,,5
iotfinder,dns,r,TXT,False,8.4e-05,,12
iotfinder,dns,r,TXT,False,8.5e-05,,22
iotfinder,dns,r,TXT,False,8.6e-05,,27
iotfinder,dns,r,TXT,False,8.7e-05,,22
iotfinder,dns,r,TXT,False,8.8e-05,1,18
iotfinder,dns,r,TXT,False,8.9e-05,,11
iotfinder,dns,r,TXT,False,9e-05,1,12
iotfinder,dns,r,TXT,False,9.1e-05,,5
iotfinder,dns,r,TXT,False,9.2e-05,,2
iotfinder,dns,r,TXT,False,9.3e-05,1,5
iotfinder,dns,r,TXT,False,9.4e-05,,1
iotfinder,dns,r,TXT,False,9.7e-05,,1
iotfinder,dns,r,PTR,False,6.8e-05,,25
iotfinder,dns,r,PTR,False,6.9e-05,,129
iotfinder,dns,r,PTR,False,7e-05,,157
iotfinder,dns,r,PTR,False,7.1e-05,,48
iotfinder,dns,r,PTR,False,7.2e-05,,77
iotfinder,dns,r,PTR,False,7.3e-05,,346
iotfinder,dns,r,PTR,False,7.4e-05,,554
iotfinder,dns,r,PTR,False,7.5e-05,,694
iotfinder,dns,r,PTR,False,7.6e-05,,775
iotfinder,dns,r,PTR,False,7.7e-05,,801
iotfinder,dns,r,PTR,False,7.8e-05,,909
iotfinder,dns,r,PTR,False,7.9e-05,,988
iotfinder,dns,r,PTR,False,8e-05,,1083
iotfinder,dns,r,PTR,False,8.1e-05,,1058
iotfinder,dns,r,PTR,False,8.2e-05,,1202
iotfinder,dns,r,PTR,False,8.3e-05,,1246
iotfinder,dns,r,PTR,False,8.4e-05,,1116
iotfinder,dns,r,PTR,False,8.5e-05,,1028
iotfinder,dns,r,PTR,False,8.6e-05,,1042
iotfinder,dns,r,PTR,False,8.7e-05,,914
iotfinder,dns,r,PTR,False,8.8e-05,,691
iotfinder,dns,r,PTR,False,8.9e-05,,470
iotfinder,dns,r,PTR,False,9e-05,,395
iotfinder,dns,r,PTR,False,9.1e-05,,242
iotfinder,dns,r,PTR,False,9.2e-05,,156
iotfinder,dns,r,PTR,False,9.3e-05,,75
iotfinder,dns,r,PTR,False,9.4e-05,,44
iotfinder,dns,r,PTR,False,9.5e-05,,14
iotfinder,dns,r,PTR,False,9.6e-05,,9
iotfinder,dns,r,PTR,False,9.7e-05,,5
iotfinder,dns,r,PTR,False,9.8e-05,20,1
iotfinder,dns,r,PTR,False,9.9e-05,87,1
iotfinder,dns,r,PTR,False,0.0001,116,2
iotfinder,dns,r,PTR,False,0.000101,95,
iotfinder,dns,r,PTR,False,0.000102,46,1
iotfinder,dns,r,PTR,False,0.000103,50,1
iotfinder,dns,r,PTR,False,0.000104,199,
iotfinder,dns,r,PTR,False,0.000105,368,
iotfinder,dns,r,PTR,False,0.000106,407,
iotfinder,dns,r,PTR,False,0.000107,540,
iotfinder,dns,r,PTR,False,0.000108,517,
iotfinder,dns,r,PTR,False,0.000109,549,
iotfinder,dns,r,PTR,False,0.00011,619,
iotfinder,dns,r,PTR,False,0.000111,768,
iotfinder,dns,r,PTR,False,0.000112,630,
iotfinder,dns,r,PTR,False,0.000113,548,1
iotfinder,dns,r,PTR,False,0.000114,342,
iotfinder,dns,r,PTR,False,0.000115,267,
iotfinder,dns,r,PTR,False,0.000116,284,
iotfinder,dns,r,PTR,False,0.000117,230,
iotfinder,dns,r,PTR,False,0.000118,172,
iotfinder,dns,r,PTR,False,0.000119,134,
iotfinder,dns,r,PTR,False,0.00012,134,
iotfinder,dns,r,PTR,False,0.000121,119,
iotfinder,dns,r,PTR,False,0.000122,81,
iotfinder,dns,r,PTR,False,0.000123,53,
iotfinder,dns,r,PTR,False,0.000124,29,1
iotfinder,dns,r,PTR,False,0.000125,19,
iotfinder,dns,r,PTR,False,0.000126,25,
iotfinder,dns,r,PTR,False,0.000127,57,
iotfinder,dns,r,PTR,False,0.000128,124,
iotfinder,dns,r,PTR,False,0.000129,166,
iotfinder,dns,r,PTR,False,0.00013,230,
iotfinder,dns,r,PTR,False,0.000131,329,
iotfinder,dns,r,PTR,False,0.000132,414,1
iotfinder,dns,r,PTR,False,0.000133,457,
iotfinder,dns,r,PTR,False,0.000134,515,
iotfinder,dns,r,PTR,False,0.000135,611,
iotfinder,dns,r,PTR,False,0.000136,585,
iotfinder,dns,r,PTR,False,0.000137,565,
iotfinder,dns,r,PTR,False,0.000138,555,
iotfinder,dns,r,PTR,False,0.000139,552,
iotfinder,dns,r,PTR,False,0.00014,559,
iotfinder,dns,r,PTR,False,0.000141,609,
iotfinder,dns,r,PTR,False,0.000142,564,
iotfinder,dns,r,PTR,False,0.000143,416,
iotfinder,dns,r,PTR,False,0.000144,332,
iotfinder,dns,r,PTR,False,0.000145,309,
iotfinder,dns,r,PTR,False,0.000146,222,
iotfinder,dns,r,PTR,False,0.000147,172,
iotfinder,dns,r,PTR,False,0.000148,141,
iotfinder,dns,r,PTR,False,0.000149,137,
iotfinder,dns,r,PTR,False,0.00015,88,
iotfinder,dns,r,PTR,False,0.000151,54,
iotfinder,dns,r,PTR,False,0.000152,41,
iotfinder,dns,r,PTR,False,0.000153,23,
iotfinder,dns,r,PTR,False,0.000154,3,1
iotfinder,dns,r,PTR,False,0.000155,7,
iotfinder,dns,r,PTR,False,0.000156,7,
iotfinder,dns,r,PTR,False,0.000157,1,
iotfinder,dns,r,PTR,False,0.000158,2,1
iotfinder,dns,r,PTR,False,0.000159,1,
iotfinder,dns,r,PTR,False,0.000164,1,
iotfinder,dns,r,PTR,False,0.000165,1,
iotfinder,dns,r,PTR,False,0.000169,1,
iotfinder,dns,r,PTR,False,0.000186,1,
iotfinder,dns,r,PTR,False,0.000189,1,
iotfinder,dns,r,PTR,False,0.000198,1,
iotfinder,dns,r,PTR,False,0.00021,,1
iotfinder,dns,r,PTR,False,0.000211,1,
iotfinder,dns,r,PTR,False,0.000221,1,
iotfinder,dns,r,PTR,False,0.000247,,1
iotfinder,dns,r,PTR,False,0.000277,1,
iotfinder,dns,r,PTR,False,0.000293,1,
moniotr,mdns,q,PTR,False,2.2e-05,,3
moniotr,mdns,q,PTR,False,2.3e-05,56,203
moniotr,mdns,q,PTR,False,2.4e-05,203,166
moniotr,mdns,q,PTR,False,2.5e-05,239,419
moniotr,mdns,q,PTR,False,2.6e-05,892,1015
moniotr,mdns,q,PTR,False,2.7e-05,748,476
moniotr,mdns,q,PTR,False,2.8e-05,237,177
moniotr,mdns,q,PTR,False,2.9e-05,112,92
moniotr,mdns,q,PTR,False,3e-05,52,9
moniotr,mdns,q,PTR,False,3.1e-05,4,2
moniotr,mdns,q,PTR,False,3.2e-05,,1
moniotr,mdns,q,PTR,False,3.3e-05,1,1
moniotr,mdns,q,PTR,False,3.4e-05,9,
moniotr,mdns,q,PTR,False,3.5e-05,5,1
moniotr,mdns,q,PTR,False,3.6e-05,4,
moniotr,mdns,q,PTR,False,4e-05,2,16
moniotr,mdns,q,PTR,False,4.1e-05,,67
moniotr,mdns,q,PTR,False,4.2e-05,,75
moniotr,mdns,q,PTR,False,4.3e-05,,63
moniotr,mdns,q,PTR,False,4.4e-05,,117
moniotr,mdns,q,PTR,False,4.5e-05,,125
moniotr,mdns,q,PTR,False,4.6e-05,,111
moniotr,mdns,q,PTR,False,4.7e-05,1,109
moniotr,mdns,q,PTR,False,4.8e-05,,99
moniotr,mdns,q,PTR,False,4.9e-05,,88
moniotr,mdns,q,PTR,False,5e-05,,57
moniotr,mdns,q,PTR,False,5.1e-05,,27
moniotr,mdns,q,PTR,False,5.2e-05,,14
moniotr,mdns,q,PTR,False,5.3e-05,,3
moniotr,mdns,q,PTR,False,5.9e-05,,1
moniotr,mdns,q,PTR,False,6.1e-05,3,
moniotr,mdns,q,PTR,False,6.2e-05,28,
moniotr,mdns,q,PTR,False,6.3e-05,52,
moniotr,mdns,q,PTR,False,6.4e-05,43,
moniotr,mdns,q,PTR,False,6.5e-05,20,
moniotr,mdns,q,PTR,False,6.6e-05,48,
moniotr,mdns,q,PTR,False,6.7e-05,75,
moniotr,mdns,q,PTR,False,6.8e-05,29,
moniotr,mdns,q,PTR,False,6.9e-05,81,
moniotr,mdns,q,PTR,False,7e-05,78,
moniotr,mdns,q,PTR,False,7.1e-05,80,
moniotr,mdns,q,PTR,False,7.2e-05,85,
moniotr,mdns,q,PTR,False,7.3e-05,45,
moniotr,mdns,q,PTR,False,7.4e-05,53,
moniotr,mdns,q,PTR,False,7.5e-05,43,
moniotr,mdns,q,PTR,False,7.6e-05,43,
moniotr,mdns,q,PTR,False,7.7e-05,39,
moniotr,mdns,q,PTR,False,7.8e-05,35,
moniotr,mdns,q,PTR,False,7.9e-05,37,
moniotr,mdns,q,PTR,False,8e-05,39,
moniotr,mdns,q,PTR,False,8.1e-05,10,
moniotr,mdns,q,PTR,False,8.2e-05,3,
moniotr,mdns,q,PTR,False,8.4e-05,2,1
moniotr,mdns,q,PTR,False,8.5e-05,1,
moniotr,mdns,q,PTR,False,9.3e-05,1,
moniotr,mdns,q,ANY,False,4.1e-05,,3
moniotr,mdns,q,ANY,False,4.2e-05,,15
moniotr,mdns,q,ANY,False,4.3e-05,,26
moniotr,mdns,q,ANY,False,4.4e-05,,10
moniotr,mdns,q,ANY,False,4.5e-05,,5
moniotr,mdns,q,ANY,False,4.6e-05,,19
moniotr,mdns,q,ANY,False,4.7e-05,,41
moniotr,mdns,q,ANY,False,4.8e-05,,36
moniotr,mdns,q,ANY,False,4.9e-05,,20
moniotr,mdns,q,ANY,False,5e-05,,22
moniotr,mdns,q,ANY,False,5.1e-05,,26
moniotr,mdns,q,ANY,False,5.2e-05,,19
moniotr,mdns,q,ANY,False,5.3e-05,,11
moniotr,mdns,q,ANY,False,5.4e-05,,19
moniotr,mdns,q,ANY,False,5.5e-05,,5
moniotr,mdns,q,ANY,False,5.8e-05,1,
moniotr,mdns,q,ANY,False,5.9e-05,5,
moniotr,mdns,q,ANY,False,6e-05,2,
moniotr,mdns,q,ANY,False,6.1e-05,25,
moniotr,mdns,q,ANY,False,6.2e-05,10,
moniotr,mdns,q,ANY,False,6.3e-05,4,
moniotr,mdns,q,ANY,False,6.4e-05,9,4
moniotr,mdns,q,ANY,False,6.5e-05,5,23
moniotr,mdns,q,ANY,False,6.6e-05,7,10
moniotr,mdns,q,ANY,False,6.7e-05,20,5
moniotr,mdns,q,ANY,False,6.8e-05,30,10
moniotr,mdns,q,ANY,False,6.9e-05,11,8
moniotr,mdns,q,ANY,False,7e-05,13,6
moniotr,mdns,q,ANY,False,7.1e-05,5,2
moniotr,mdns,q,ANY,False,7.2e-05,16,
moniotr,mdns,q,ANY,False,7.3e-05,9,
moniotr,mdns,q,ANY,False,7.4e-05,11,
moniotr,mdns,q,ANY,False,7.5e-05,5,
moniotr,mdns,q,ANY,False,7.6e-05,5,
moniotr,mdns,q,ANY,False,7.7e-05,3,
moniotr,mdns,q,ANY,False,7.8e-05,2,
moniotr,mdns,q,ANY,False,7.9e-05,5,
moniotr,mdns,q,ANY,False,8e-05,1,
moniotr,mdns,q,ANY,False,8.1e-05,4,
moniotr,mdns,q,ANY,False,8.2e-05,12,
moniotr,mdns,q,ANY,False,8.3e-05,15,
moniotr,mdns,q,ANY,False,8.4e-05,2,
moniotr,mdns,q,ANY,False,8.5e-05,1,
moniotr,mdns,q,ANY,False,8.6e-05,3,
moniotr,mdns,q,ANY,False,8.7e-05,13,
moniotr,mdns,q,ANY,False,8.8e-05,10,
moniotr,mdns,q,ANY,False,8.9e-05,7,
moniotr,mdns,q,ANY,False,9e-05,5,
moniotr,mdns,q,ANY,False,9.1e-05,1,
moniotr,mdns,q,ANY,False,0.000107,1,
moniotr,mdns,q,ANY,False,0.000108,16,
moniotr,mdns,q,ANY,False,0.000109,12,
moniotr,mdns,q,ANY,False,0.00011,1,
moniotr,mdns,q,ANY,False,0.000111,1,
moniotr,mdns,q,ANY,False,0.000112,1,
moniotr,mdns,q,ANY,False,0.000114,4,
moniotr,mdns,q,ANY,False,0.000115,4,
moniotr,mdns,q,ANY,False,0.000116,4,
moniotr,mdns,q,ANY,False,0.000117,11,
moniotr,mdns,q,ANY,False,0.000118,5,
moniotr,mdns,q,ANY,False,0.000119,4,
moniotr,mdns,q,ANY,False,0.00012,2,
moniotr,mdns,q,ANY,False,0.000121,1,
moniotr,mdns,q,ANY,False,0.000127,1,
moniotr,mdns,q,SRV,False,2.7e-05,,7
moniotr,mdns,q,SRV,False,2.8e-05,,61
moniotr,mdns,q,SRV,False,2.9e-05,13,13
moniotr,mdns,q,SRV,False,3e-05,44,29
moniotr,mdns,q,SRV,False,3.1e-05,18,39
moniotr,mdns,q,SRV,False,3.2e-05,16,45
moniotr,mdns,q,SRV,False,3.3e-05,11,24
moniotr,mdns,q,SRV,False,3.4e-05,,22
moniotr,mdns,q,SRV,False,3.5e-05,8,3
moniotr,mdns,q,SRV,False,3.6e-05,42,2
moniotr,mdns,q,SRV,False,3.7e-05,29,
moniotr,mdns,q,SRV,False,3.8e-05,29,
moniotr,mdns,q,SRV,False,3.9e-05,20,
moniotr,mdns,q,SRV,False,4e-05,8,
moniotr,mdns,q,SRV,False,4.1e-05,2,
moniotr,mdns,q,SRV,False,4.2e-05,3,
moniotr,mdns,q,SRV,False,4.3e-05,3,
moniotr,mdns,q,SRV,False,4.5e-05,,1
moniotr,dns,q,A,False,1.9e-05,2,
moniotr,dns,q,A,False,2e-05,8,
moniotr,dns,q,A,False,2.1e-05,2583,3
moniotr,dns,q,A,False,2.2e-05,14509,1136
moniotr,dns,q,A,False,2.3e-05,6816,14337
moniotr,dns,q,A,False,2.4e-05,9567,7858
moniotr,dns,q,A,False,2.5e-05,13358,9320
moniotr,dns,q,A,False,2.6e-05,11908,13130
moniotr,dns,q,A,False,2.7e-05,7728,14494
moniotr,dns,q,A,False,2.8e-05,4373,10038
moniotr,dns,q,A,False,2.9e-05,2262,4241
moniotr,dns,q,A,False,3e-05,1643,1650
moniotr,dns,q,A,False,3.1e-05,970,546
moniotr,dns,q,A,False,3.2e-05,594,216
moniotr,dns,q,A,False,3.3e-05,297,103
moniotr,dns,q,A,False,3.4e-05,123,28
moniotr,dns,q,A,False,3.5e-05,121,15
moniotr,dns,q,A,False,3.6e-05,84,4
moniotr,dns,q,A,False,3.7e-05,107,9
moniotr,dns,q,A,False,3.8e-05,64,6
moniotr,dns,q,A,False,3.9e-05,11,3
moniotr,dns,q,A,False,4e-05,2,11
moniotr,dns,q,A,False,4.1e-05,3,1
moniotr,dns,q,A,False,4.2e-05,5,1
moniotr,dns,q,A,False,4.3e-05,3,2
moniotr,dns,q,A,False,4.4e-05,,1
moniotr,dns,q,A,False,4.6e-05,3,1
moniotr,dns,q,A,False,4.7e-05,,4
moniotr,dns,q,A,False,4.8e-05,1,
moniotr,dns,q,A,False,4.9e-05,1,1
moniotr,dns,q,A,False,5.1e-05,1,
moniotr,dns,q,A,False,5.2e-05,1,2
moniotr,dns,q,A,False,5.3e-05,1,
moniotr,dns,q,A,False,5.5e-05,1,
moniotr,dns,q,A,False,5.7e-05,1,
moniotr,dns,q,A,False,5.8e-05,1,2
moniotr,dns,q,A,False,5.9e-05,1,1
moniotr,dns,q,A,False,6.4e-05,,1
moniotr,dns,q,A,False,6.5e-05,1,1
moniotr,dns,q,A,False,7.1e-05,1,
moniotr,dns,q,A,False,7.2e-05,1,
moniotr,dns,q,A,False,7.3e-05,1,
moniotr,dns,q,A,False,9.3e-05,2,
moniotr,dns,q,A,False,9.4e-05,1,
moniotr,dns,q,A,False,9.8e-05,1,
moniotr,dns,q,A,False,0.000103,,1
moniotr,dns,q,A,False,0.000104,1,
moniotr,dns,q,A,False,0.000109,1,
moniotr,dns,q,A,False,0.000117,2,
moniotr,dns,q,A,False,0.000131,1,
moniotr,dns,q,A,False,0.000173,1,
moniotr,dns,q,AAAA,False,2e-05,19,
moniotr,dns,q,AAAA,False,2.1e-05,154,6
moniotr,dns,q,AAAA,False,2.2e-05,445,199
moniotr,dns,q,AAAA,False,2.3e-05,484,601
moniotr,dns,q,AAAA,False,2.4e-05,700,529
moniotr,dns,q,AAAA,False,2.5e-05,823,861
moniotr,dns,q,AAAA,False,2.6e-05,976,1062
moniotr,dns,q,AAAA,False,2.7e-05,830,1267
moniotr,dns,q,AAAA,False,2.8e-05,533,956
moniotr,dns,q,AAAA,False,2.9e-05,375,563
moniotr,dns,q,AAAA,False,3e-05,202,169
moniotr,dns,q,AAAA,False,3.1e-05,174,100
moniotr,dns,q,AAAA,False,3.2e-05,314,70
moniotr,dns,q,AAAA,False,3.3e-05,83,25
moniotr,dns,q,AAAA,False,3.4e-05,90,8
moniotr,dns,q,AAAA,False,3.5e-05,52,4
moniotr,dns,q,AAAA,False,3.6e-05,69,1
moniotr,dns,q,AAAA,False,3.7e-05,76,
moniotr,dns,q,AAAA,False,3.8e-05,12,2
moniotr,dns,q,AAAA,False,3.9e-05,5,1
moniotr,dns,q,AAAA,False,4e-05,2,
moniotr,dns,q,AAAA,False,4.1e-05,2,1
moniotr,dns,q,AAAA,False,4.2e-05,1,
moniotr,dns,q,AAAA,False,4.3e-05,4,
moniotr,dns,q,TXT,False,2.7e-05,,12
moniotr,dns,q,TXT,False,2.8e-05,,6
moniotr,dns,q,TXT,False,2.9e-05,9,2
moniotr,dns,q,TXT,False,3e-05,6,4
moniotr,dns,q,TXT,False,3.1e-05,4,10
moniotr,dns,q,TXT,False,3.2e-05,1,1
moniotr,dns,q,TXT,False,3.3e-05,3,
moniotr,dns,q,TXT,False,3.4e-05,3,
moniotr,dns,q,TXT,False,3.5e-05,9,
moniotr,dns,q,PTR,False,2.6e-05,,3
moniotr,dns,q,PTR,False,2.7e-05,,4
moniotr,dns,q,PTR,False,2.8e-05,1,2
moniotr,dns,q,PTR,False,2.9e-05,4,5
moniotr,dns,q,PTR,False,3e-05,4,8
moniotr,dns,q,PTR,False,3.1e-05,1,13
moniotr,dns,q,PTR,False,3.2e-05,4,2
moniotr,dns,q,PTR,False,3.3e-05,16,
moniotr,dns,q,PTR,False,3.4e-05,5,
moniotr,dns,q,PTR,False,3.5e-05,2,
moniotr,dns,r,A,True,5.6e-05,,32
moniotr,dns,r,A,True,5.7e-05,,1738
moniotr,dns,r,A,True,5.8e-05,,5789
moniotr,dns,r,A,True,5.9e-05,,4565
moniotr,dns,r,A,True,6e-05,,1197
moniotr,dns,r,A,True,6.1e-05,,1322
moniotr,dns,r,A,True,6.2e-05,,1400
moniotr,dns,r,A,True,6.3e-05,,801
moniotr,dns,r,A,True,6.4e-05,,1158
moniotr,dns,r,A,True,6.5e-05,,949
moniotr,dns,r,A,True,6.6e-05,,836
moniotr,dns,r,A,True,6.7e-05,,1009
moniotr,dns,r,A,True,6.8e-05,,1175
moniotr,dns,r,A,True,6.9e-05,,1007
moniotr,dns,r,A,True,7e-05,,770
moniotr,dns,r,A,True,7.1e-05,,468
moniotr,dns,r,A,True,7.2e-05,,216
moniotr,dns,r,A,True,7.3e-05,,210
moniotr,dns,r,A,True,7.4e-05,,169
moniotr,dns,r,A,True,7.5e-05,,76
moniotr,dns,r,A,True,7.6e-05,,40
moniotr,dns,r,A,True,7.7e-05,,15
moniotr,dns,r,A,True,7.8e-05,,16
moniotr,dns,r,A,True,7.9e-05,,6
moniotr,dns,r,A,True,8e-05,2,4
moniotr,dns,r,A,True,8.1e-05,376,9
moniotr,dns,r,A,True,8.2e-05,2684,5
moniotr,dns,r,A,True,8.3e-05,5497,6
moniotr,dns,r,A,True,8.4e-05,3546,2
moniotr,dns,r,A,True,8.5e-05,884,8
moniotr,dns,r,A,True,8.6e-05,1062,1
moniotr,dns,r,A,True,8.7e-05,1293,
moniotr,dns,r,A,True,8.8e-05,504,2
moniotr,dns,r,A,True,8.9e-05,435,4
moniotr,dns,r,A,True,9e-05,632,4
moniotr,dns,r,A,True,9.1e-05,753,1
moniotr,dns,r,A,True,9.2e-05,809,2
moniotr,dns,r,A,True,9.3e-05,600,4
moniotr,dns,r,A,True,9.4e-05,547,18
moniotr,dns,r,A,True,9.5e-05,737,25
moniotr,dns,r,A,True,9.6e-05,739,22
moniotr,dns,r,A,True,9.7e-05,625,46
moniotr,dns,r,A,True,9.8e-05,717,37
moniotr,dns,r,A,True,9.9e-05,706,44
moniotr,dns,r,A,True,0.0001,576,84
moniotr,dns,r,A,True,0.000101,318,93
moniotr,dns,r,A,True,0.000102,210,38
moniotr,dns,r,A,True,0.000103,154,25
moniotr,dns,r,A,True,0.000104,100,65
moniotr,dns,r,A,True,0.000105,73,126
moniotr,dns,r,A,True,0.000106,65,160
moniotr,dns,r,A,True,0.000107,97,172
moniotr,dns,r,A,True,0.000108,115,269
moniotr,dns,r,A,True,0.000109,49,406
moniotr,dns,r,A,True,0.00011,17,317
moniotr,dns,r,A,True,0.000111,13,327
moniotr,dns,r,A,True,0.000112,9,295
moniotr,dns,r,A,True,0.000113,9,173
moniotr,dns,r,A,True,0.000114,10,114
moniotr,dns,r,A,True,0.000115,2,56
moniotr,dns,r,A,True,0.000116,3,59
moniotr,dns,r,A,True,0.000117,2,53
moniotr,dns,r,A,True,0.000118,2,39
moniotr,dns,r,A,True,0.000119,5,23
moniotr,dns,r,A,True,0.00012,3,13
moniotr,dns,r,A,True,0.000121,2,10
moniotr,dns,r,A,True,0.000122,4,51
moniotr,dns,r,A,True,0.000123,7,113
moniotr,dns,r,A,True,0.000124,5,115
moniotr,dns,r,A,True,0.000125,2,125
moniotr,dns,r,A,True,0.000126,2,49
moniotr,dns,r,A,True,0.000127,,11
moniotr,dns,r,A,True,0.000128,1,6
moniotr,dns,r,A,True,0.000129,6,4
moniotr,dns,r,A,True,0.00013,,1
moniotr,dns,r,A,True,0.000131,3,3
moniotr,dns,r,A,True,0.000132,1,1
moniotr,dns,r,A,True,0.000135,1,
moniotr,dns,r,A,True,0.000136,2,
moniotr,dns,r,A,True,0.000137,3,
moniotr,dns,r,A,True,0.000138,3,
moniotr,dns,r,A,True,0.000139,2,
moniotr,dns,r,A,True,0.00014,2,
moniotr,dns,r,A,True,0.000141,3,
moniotr,dns,r,A,True,0.000142,3,
moniotr,dns,r,A,True,0.000143,12,
moniotr,dns,r,A,True,0.000144,10,
moniotr,dns,r,A,True,0.000145,29,1
moniotr,dns,r,A,True,0.000146,43,
moniotr,dns,r,A,True,0.000147,71,
moniotr,dns,r,A,True,0.000148,46,
moniotr,dns,r,A,True,0.000149,16,
moniotr,dns,r,A,True,0.00015,4,
moniotr,dns,r,A,True,0.000151,2,
moniotr,dns,r,A,True,0.000152,7,
moniotr,dns,r,A,True,0.000153,9,
moniotr,dns,r,A,True,0.000154,6,
moniotr,dns,r,A,True,0.000155,5,
moniotr,dns,r,A,True,0.000156,2,
moniotr,dns,r,A,True,0.000158,1,
moniotr,dns,r,A,True,0.000159,1,
moniotr,dns,r,A,True,0.000161,1,
moniotr,dns,r,A,True,0.000167,1,
moniotr,dns,r,A,True,0.000183,5,
moniotr,dns,r,A,True,0.000184,2,
moniotr,dns,r,A,True,0.000185,8,
moniotr,dns,r,A,True,0.000186,9,
moniotr,dns,r,A,True,0.000187,6,
moniotr,dns,r,A,True,0.000188,7,
moniotr,dns,r,A,True,0.000189,1,
moniotr,dns,r,A,True,0.00019,3,
moniotr,dns,r,A,True,0.000191,7,
moniotr,dns,r,A,True,0.000192,4,
moniotr,dns,r,A,True,0.000193,5,
moniotr,dns,r,A,True,0.000194,7,
moniotr,dns,r,A,True,0.000195,10,
moniotr,dns,r,A,True,0.000196,12,
moniotr,dns,r,A,True,0.000197,15,
moniotr,dns,r,A,True,0.000198,8,
moniotr,dns,r,A,True,0.000199,12,
moniotr,dns,r,A,True,0.0002,9,
moniotr,dns,r,A,True,0.000201,7,
moniotr,dns,r,A,True,0.000202,11,
moniotr,dns,r,A,True,0.000203,13,
moniotr,dns,r,A,True,0.000204,31,
moniotr,dns,r,A,True,0.000205,27,
moniotr,dns,r,A,True,0.000206,57,
moniotr,dns,r,A,True,0.000207,58,
moniotr,dns,r,A,True,0.000208,84,
moniotr,dns,r,A,True,0.000209,95,
moniotr,dns,r,A,True,0.00021,98,
moniotr,dns,r,A,True,0.000211,99,
moniotr,dns,r,A,True,0.000212,119,
moniotr,dns,r,A,True,0.000213,198,
moniotr,dns,r,A,True,0.000214,192,
moniotr,dns,r,A,True,0.000215,189,
moniotr,dns,r,A,True,0.000216,154,
moniotr,dns,r,A,True,0.000217,132,
moniotr,dns,r,A,True,0.000218,176,
moniotr,dns,r,A,True,0.000219,180,
moniotr,dns,r,A,True,0.00022,156,
moniotr,dns,r,A,True,0.000221,123,
moniotr,dns,r,A,True,0.000222,85,
moniotr,dns,r,A,True,0.000223,59,
moniotr,dns,r,A,True,0.000224,42,
moniotr,dns,r,A,True,0.000225,38,
moniotr,dns,r,A,True,0.000226,33,
moniotr,dns,r,A,True,0.000227,32,
moniotr,dns,r,A,True,0.000228,38,
moniotr,dns,r,A,True,0.000229,33,
moniotr,dns,r,A,True,0.00023,27,
moniotr,dns,r,A,True,0.000231,24,
moniotr,dns,r,A,True,0.000232,15,
moniotr,dns,r,A,True,0.000233,21,
moniotr,dns,r,A,True,0.000234,6,
moniotr,dns,r,A,True,0.000235,8,
moniotr,dns,r,A,True,0.000236,9,
moniotr,dns,r,A,True,0.000237,2,
moniotr,dns,r,A,True,0.000238,4,
moniotr,dns,r,A,True,0.000239,3,
moniotr,dns,r,A,True,0.00024,3,
moniotr,dns,r,A,True,0.000241,3,
moniotr,dns,r,A,True,0.000242,4,
moniotr,dns,r,A,True,0.000243,2,
moniotr,dns,r,A,True,0.000244,8,
moniotr,dns,r,A,True,0.000245,23,
moniotr,dns,r,A,True,0.000246,40,
moniotr,dns,r,A,True,0.000247,100,
moniotr,dns,r,A,True,0.000248,124,
moniotr,dns,r,A,True,0.000249,74,
moniotr,dns,r,A,True,0.00025,54,
moniotr,dns,r,A,True,0.000251,27,
moniotr,dns,r,A,True,0.000252,16,
moniotr,dns,r,A,True,0.000253,7,
moniotr,dns,r,A,True,0.000254,5,
moniotr,dns,r,A,True,0.000255,2,
moniotr,dns,r,A,True,0.000256,2,
moniotr,dns,r,A,True,0.00026,2,
moniotr,dns,r,A,True,0.000261,1,
moniotr,dns,r,A,True,0.000281,1,
moniotr,dns,r,A,True,0.000333,1,
moniotr,dns,r,A,False,5.9e-05,1,
moniotr,dns,r,A,False,6e-05,3,
moniotr,dns,r,A,False,6.1e-05,1,
moniotr,dns,r,A,False,6.2e-05,1,
moniotr,dns,r,A,False,6.3e-05,2,3
moniotr,dns,r,A,False,6.4e-05,1,1
moniotr,dns,r,A,False,6.5e-05,,1
moniotr,dns,r,A,False,6.6e-05,1,1
moniotr,dns,r,A,False,6.7e-05,1,3
moniotr,dns,r,A,False,6.8e-05,13,
moniotr,dns,r,A,False,6.9e-05,14,1
moniotr,dns,r,A,False,7e-05,18,1
moniotr,dns,r,A,False,7.1e-05,14,3
